arquivo,densidade,m,n,status,custo,nos_explorados,nos_podados,memoria_mb,tempo_s
rand_d0.5_m75_n50_s499.txt,0.5,75,50,OPTIMAL,4,19069,9535,11.98,0.098923
rand_d0.5_m75_n75_s240.txt,0.5,75,75,OPTIMAL,3,2887,1444,11.98,0.021593
rand_d0.5_m75_n75_s241.txt,0.5,75,75,OPTIMAL,3,3149,1575,11.98,0.02135
rand_d0.5_m75_n75_s242.txt,0.5,75,75,OPTIMAL,3,3075,1538,11.98,0.021665
rand_d0.5_m75_n75_s243.txt,0.5,75,75,OPTIMAL,4,63936,31968,11.98,0.386426
rand_d0.5_m75_n75_s244.txt,0.5,75,75,OPTIMAL,3,4653,2326,11.98,0.032786
rand_d0.5_m75_n75_s245.txt,0.5,75,75,OPTIMAL,3,4065,2033,11.98,0.026213
rand_d0.5_m75_n75_s246.txt,0.5,75,75,OPTIMAL,3,3801,1901,11.98,0.026427
rand_d0.5_m75_n75_s247.txt,0.5,75,75,OPTIMAL,3,3621,1811,11.98,0.025974
rand_d0.5_m75_n75_s248.txt,0.5,75,75,OPTIMAL,3,27988,13993,11.98,0.18009
rand_d0.5_m75_n75_s249.txt,0.5,75,75,OPTIMAL,3,7178,3587,11.98,0.048121
rand_d0.5_m75_n75_s250.txt,0.5,75,75,OPTIMAL,3,8323,4161,11.98,0.056
rand_d0.5_m75_n75_s251.txt,0.5,75,75,OPTIMAL,3,7663,3831,11.98,0.049613
rand_d0.5_m75_n75_s252.txt,0.5,75,75,OPTIMAL,3,3213,1607,11.98,0.021217
rand_d0.5_m75_n75_s253.txt,0.5,75,75,OPTIMAL,3,3137,1569,11.98,0.023977
rand_d0.5_m75_n75_s254.txt,0.5,75,75,OPTIMAL,3,5301,2650,11.98,0.036926
rand_d0.5_m75_n75_s255.txt,0.5,75,75,OPTIMAL,3,8058,4027,11.98,0.055318
rand_d0.5_m75_n75_s256.txt,0.5,75,75,OPTIMAL,3,10886,5442,11.98,0.071552
rand_d0.5_m75_n75_s257.txt,0.5,75,75,OPTIMAL,3,17124,8560,11.98,0.109243
rand_d0.5_m75_n75_s258.txt,0.5,75,75,OPTIMAL,3,3543,1772,11.98,0.0239
rand_d0.5_m75_n75_s259.txt,0.5,75,75,OPTIMAL,3,52404,26200,11.98,0.34605
